,game,year_x,genre_x,publisher_x,north america_x,europe_x,japan_x,rest of world_x,global_x,name,platform,year_of_release,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating,year_y,genre_y,publisher_y,north america_y,europe_y,japan_y,rest of world_y,global_y
11163,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO The Hobbit,X360,2014.0,0.2,0.21,0.0,0.04,0.45,70.0,4.0,8.7,11.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11164,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Lego Batman 3: Beyond Gotham,XOne,2014.0,0.23,0.17,0.0,0.04,0.43,74.0,25.0,7.1,36.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11165,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Batman: Arkham Origins Blackgate,PSV,2013.0,0.16,0.17,0.0,0.1,0.42,61.0,38.0,6.8,106.0,Armature Studio,T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11166,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Dimensions,XOne,2015.0,0.22,0.15,0.0,0.04,0.41,80.0,12.0,6.9,27.0,Traveller's Tales,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11167,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,300: March to Glory,PSP,2007.0,0.27,0.08,0.0,0.07,0.41,55.0,31.0,7.1,14.0,Collision Studios,M,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11168,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO The Lord of the Rings,3DS,2012.0,0.2,0.16,0.0,0.03,0.39,61.0,4.0,7.6,10.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11169,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Looney Tunes: Acme Arsenal,PS2,2007.0,0.19,0.15,0.0,0.05,0.38,38.0,10.0,3.9,7.0,Red Tribe,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11170,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Scribblenauts: Unlimited,WiiU,2012.0,0.25,0.09,0.0,0.03,0.37,73.0,42.0,7.4,109.0,5TH Cell,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11171,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Middle-Earth: Shadow of Mordor,PC,2014.0,0.12,0.2,0.0,0.03,0.35,84.0,17.0,8.0,1671.0,Monolith Productions,M,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11172,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Marvel's Avengers,XOne,2016.0,0.19,0.12,0.0,0.03,0.35,71.0,18.0,5.1,15.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11173,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Batman 2: DC Super Heroes,PSV,2012.0,0.16,0.11,0.0,0.06,0.33,62.0,9.0,6.7,46.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11174,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Batman: Arkham Origins,PC,2013.0,0.13,0.16,0.0,0.02,0.31,74.0,17.0,7.5,1170.0,Iron Galaxy Studios,T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11175,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Batman: Arkham Origins,WiiU,2013.0,0.19,0.09,0.0,0.03,0.31,68.0,5.0,7.4,127.0,Human Head Studios,T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11176,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Batman: Arkham VR,PS4,2016.0,0.25,0.0,0.0,0.06,0.3,75.0,59.0,7.3,89.0,Rocksteady Studios,M,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11177,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Lego Star Wars: The Force Awakens,XOne,2016.0,0.14,0.13,0.0,0.02,0.3,76.0,11.0,7.0,18.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11178,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Batman: The Brave and the Bold the Videogame,DS,2010.0,0.23,0.04,0.0,0.02,0.29,74.0,14.0,8.0,8.0,WayForward,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11179,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO The Lord of the Rings,PSV,2012.0,0.09,0.13,0.0,0.06,0.28,54.0,8.0,5.6,35.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11180,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO The Hobbit,XOne,2014.0,0.13,0.12,0.0,0.02,0.27,69.0,20.0,6.8,36.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11181,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Batman: Arkham Origins Blackgate,3DS,2013.0,0.16,0.09,0.0,0.02,0.27,68.0,7.0,6.8,38.0,Armature Studio,T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11182,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Batman: Return to Arkham,PS4,2016.0,0.07,0.16,0.0,0.04,0.26,73.0,28.0,8.5,79.0,"Rocksteady Studios, Virtuos",T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11183,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Marvel's Avengers,WiiU,2016.0,0.12,0.1,0.0,0.02,0.24,69.0,4.0,6.8,15.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11184,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,The Lord of the Rings: Aragorn's Quest,Wii,2010.0,0.17,0.05,0.0,0.02,0.23,58.0,21.0,7.8,5.0,Headstrong Games,T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11185,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Looney Tunes: Acme Arsenal,Wii,2007.0,0.21,0.01,0.0,0.02,0.23,27.0,7.0,5.1,14.0,Red Tribe,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11186,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO The Lord of the Rings,PC,2012.0,0.07,0.13,0.0,0.03,0.22,80.0,6.0,8.2,127.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11187,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Dying Light,PC,2015.0,0.12,0.06,0.0,0.02,0.2,75.0,40.0,7.9,1295.0,Techland,M,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11188,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Marvel's Avengers,3DS,2016.0,0.07,0.09,0.01,0.01,0.19,60.0,4.0,7.1,15.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11189,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,The Lord of the Rings: War in the North,PC,2011.0,0.05,0.11,0.0,0.03,0.19,66.0,21.0,7.1,289.0,Snowblind Studios,M,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11190,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Harry Potter: Years 5-7,PSV,2012.0,0.07,0.07,0.0,0.03,0.18,64.0,19.0,6.8,21.0,Traveller's Tales,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11191,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,The Lord of the Rings: Aragorn's Quest,PS3,2010.0,0.1,0.04,0.0,0.02,0.17,58.0,12.0,6.0,8.0,TT Fusion,T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11192,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Marvel Super Heroes,PC,2013.0,0.04,0.12,0.0,0.01,0.17,78.0,7.0,8.1,124.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11193,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Green Lantern: Rise of the Manhunters,PS3,2011.0,0.09,0.05,0.0,0.02,0.17,61.0,12.0,6.7,17.0,Double Helix Games,T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11194,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Harry Potter Collection,PS4,2016.0,0.01,0.11,0.0,0.02,0.15,73.0,16.0,8.1,7.0,Warner Bros. Interactive Entertainment,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11195,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Lego Star Wars: The Force Awakens,WiiU,2016.0,0.06,0.07,0.01,0.01,0.15,74.0,6.0,8.0,11.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11196,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Batman: Arkham Knight,PC,2015.0,0.09,0.03,0.0,0.01,0.13,70.0,14.0,2.5,1967.0,"Rocksteady Studios, Iron Galaxy Studios",M,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11197,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Game Party: Champions,WiiU,2012.0,0.09,0.03,0.0,0.01,0.13,24.0,8.0,3.5,21.0,"Phosphor Games Studio, LLC",E,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11198,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Green Lantern: Rise of the Manhunters,3DS,2011.0,0.09,0.03,0.0,0.01,0.13,42.0,6.0,3.9,7.0,Griptonite Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11199,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Green Lantern: Rise of the Manhunters,X360,2011.0,0.07,0.04,0.0,0.01,0.13,59.0,17.0,7.2,23.0,Double Helix Games,T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11200,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Batman 2: DC Super Heroes,WiiU,2013.0,0.04,0.06,0.0,0.01,0.12,77.0,7.0,7.3,31.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11201,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Batman: Return to Arkham,XOne,2016.0,0.05,0.05,0.0,0.01,0.11,77.0,6.0,8.2,43.0,"Rocksteady Studios, Virtuos",T,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11202,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Looney Tunes: Acme Arsenal,X360,2007.0,0.06,0.01,0.0,0.01,0.08,40.0,15.0,6.8,13.0,Red Tribe,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11203,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,Legend of the Guardians: The Owls of Ga'Hoole,X360,2010.0,0.06,0.01,0.0,0.01,0.07,60.0,13.0,8.0,5.0,Krome Studios,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11204,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,The LEGO Movie Videogame,PC,2014.0,0.02,0.04,0.0,0.0,0.06,68.0,7.0,6.8,33.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11205,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Batman: The Videogame,PC,2008.0,0.02,0.03,0.0,0.01,0.06,80.0,15.0,7.8,61.0,Traveller's Tales,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11206,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Friends,3DS,2013.0,0.0,0.04,0.0,0.0,0.04,43.0,4.0,8.3,4.0,Hellbent Games,E,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11207,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Jurassic World,PC,2015.0,0.0,0.04,0.0,0.0,0.04,72.0,8.0,7.1,31.0,TT Games,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11208,Outlast Trinity,2017.0,Action,Warner Bros. Interactive Entertainment,0.09,0.09,0.0,0.04,0.22,LEGO Harry Potter: Years 1-4,PC,2010.0,0.02,0.01,0.0,0.0,0.03,79.0,15.0,7.9,55.0,Traveller's Tales,E10+,2017.0,Action,Warner Bros. Interactive Entertainment,0.1,0.02,0.0,0.01,0.13
11253,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid 2: Sons of Liberty,PS2,2001.0,2.45,2.01,0.87,0.72,6.05,96.0,42.0,8.7,1026.0,KCEJ,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11254,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid,PS,1998.0,3.18,1.83,0.78,0.24,6.03,94.0,20.0,9.4,918.0,KCEJ,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11255,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid 4: Guns of the Patriots,PS3,2008.0,2.63,1.71,0.83,0.82,5.99,94.0,82.0,8.7,3558.0,Kojima Productions,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11256,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid 3: Snake Eater,PS2,2004.0,1.46,0.0,0.83,1.93,4.23,91.0,68.0,9.3,955.0,KCEJ,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11257,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid V: The Phantom Pain,PS4,2015.0,1.09,1.36,0.49,0.48,3.41,93.0,86.0,8.2,3943.0,"Kojima Productions, Moby Dick Studio",M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11258,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Pro Evolution Soccer 2012,PS3,2011.0,0.34,0.96,0.55,0.33,2.19,80.0,41.0,6.6,132.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11259,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid: Peace Walker,PSP,2010.0,0.46,0.41,0.96,0.24,2.06,89.0,66.0,8.9,443.0,Kojima Productions,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11260,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill,PS,1999.0,0.71,0.48,0.3,0.1,1.6,86.0,17.0,9.2,326.0,KCET,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11261,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Rising: Revengeance,PS3,2013.0,0.45,0.37,0.44,0.16,1.42,80.0,61.0,7.9,746.0,PlatinumGames,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11262,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill 2,PS2,2001.0,0.62,0.49,0.0,0.16,1.28,89.0,34.0,8.9,557.0,KCET,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11263,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid V: Ground Zeroes,PS4,2014.0,0.45,0.47,0.17,0.18,1.27,75.0,70.0,6.2,1311.0,Kojima Productions,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11264,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid: Portable Ops,PSP,2006.0,0.38,0.35,0.38,0.08,1.18,87.0,54.0,8.2,147.0,Kojima Productions,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11265,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Castlevania: Lords of Shadow,PS3,2010.0,0.5,0.35,0.1,0.15,1.1,85.0,62.0,8.0,468.0,Mercury Steam,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11266,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Pro Evolution Soccer 2014,PS3,2013.0,0.03,0.41,0.51,0.0,0.95,78.0,39.0,4.1,303.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11267,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Castlevania: Lament of Innocence,PS2,2003.0,0.46,0.36,0.0,0.12,0.94,79.0,45.0,8.4,74.0,KCET,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11268,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Teenage Mutant Ninja Turtles,PS2,2003.0,0.45,0.35,0.0,0.12,0.92,59.0,29.0,8.7,31.0,KCE Studios,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11269,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid V: The Phantom Pain,XOne,2015.0,0.41,0.26,0.01,0.07,0.75,95.0,10.0,7.3,900.0,"Kojima Productions, Moby Dick Studio",M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11270,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill 3,PS2,2003.0,0.35,0.27,0.0,0.09,0.71,85.0,41.0,8.8,315.0,KCET,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11271,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid: Portable Ops Plus,PSP,2007.0,0.26,0.0,0.26,0.17,0.69,65.0,19.0,7.5,27.0,Kojima Productions,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11272,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Castlevania: Lords of Shadow,X360,2010.0,0.42,0.17,0.01,0.05,0.66,83.0,70.0,7.8,237.0,Mercury Steam,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11273,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill: Shattered Memories,PS2,2010.0,0.13,0.22,0.01,0.23,0.59,77.0,8.0,6.8,82.0,Climax Group,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11274,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid V: Ground Zeroes,PS3,2014.0,0.14,0.12,0.27,0.05,0.59,66.0,5.0,5.9,242.0,Kojima Productions,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11275,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Pro Evolution Soccer 2012,PSP,2011.0,0.1,0.11,0.29,0.06,0.57,74.0,4.0,6.3,8.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11276,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid 3: Subsistence,PS2,2005.0,0.34,0.01,0.15,0.06,0.55,94.0,53.0,9.3,439.0,Aspect,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11277,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid 2: Substance,PS2,2002.0,0.18,0.14,0.16,0.05,0.52,87.0,17.0,9.0,126.0,KCEJ,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11278,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill: Origins,PSP,2007.0,0.22,0.15,0.04,0.1,0.52,78.0,40.0,7.8,107.0,"Climax Group, Climax Studios",M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11279,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill 4: The Room,PS2,2004.0,0.25,0.19,0.0,0.06,0.51,76.0,54.0,7.8,191.0,KCET,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11280,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Pro Evolution Soccer 2012,X360,2011.0,0.1,0.34,0.0,0.07,0.5,78.0,36.0,6.6,55.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11281,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Rising: Revengeance,X360,2013.0,0.3,0.14,0.0,0.04,0.48,82.0,46.0,7.8,358.0,PlatinumGames,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11282,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill: Shattered Memories,Wii,2009.0,0.22,0.19,0.01,0.05,0.47,79.0,56.0,8.0,226.0,"Climax Group, Climax Studios",M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11283,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid: The Twin Snakes,GC,2004.0,0.3,0.08,0.07,0.01,0.47,85.0,54.0,9.0,142.0,Silicon Knights,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11284,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill: Downpour,PS3,2012.0,0.21,0.15,0.04,0.06,0.46,64.0,41.0,6.9,262.0,Vatra,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11285,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Teenage Mutant Ninja Turtles 2: Battle Nexus,PS2,2004.0,0.22,0.17,0.0,0.06,0.44,47.0,25.0,7.8,12.0,KCE Studios,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11286,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Castlevania: Curse of Darkness,PS2,2005.0,0.18,0.14,0.05,0.05,0.42,70.0,30.0,7.5,46.0,Konami,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
